_id,HBR,CancerSiteICD10Code,CancerSite,Sex,SexQF,Year,DeathsAgeUnder5,DeathsAge5To9,DeathsAge10To14,DeathsAge15To19,DeathsAge20To24,DeathsAge25To29,DeathsAge30To34,DeathsAge35To39,DeathsAge40To44,DeathsAge45To49,DeathsAge50To54,DeathsAge55To59,DeathsAge60To64,DeathsAge65To69,DeathsAge70To74,DeathsAge75To79,DeathsAge80To84,DeathsAge85To89,DeathsAge90AndOver,DeathsAllAges,MortalityRateAgeUnder5,MortalityRateAge5To9,MortalityRateAge10To14,MortalityRateAge15To19,MortalityRateAge20To24,MortalityRateAge25To29,MortalityRateAge30To34,MortalityRateAge35To39,MortalityRateAge40To44,MortalityRateAge45To49,MortalityRateAge50To54,MortalityRateAge55To59,MortalityRateAge60To64,MortalityRateAge65To69,MortalityRateAge70To74,MortalityRateAge75To79,MortalityRateAge80To84,MortalityRateAge85To89,MortalityRateAge90AndOver,CrudeRate,CrudeRateLower95pcConfidenceInterval,CrudeRateUpper95pcConfidenceInterval,EASR,EASRLower95pcConfidenceInterval,EASRLower95pcConfidenceIntervalQF,EASRUpper95pcConfidenceInterval,EASRUpper95pcConfidenceIntervalQF,WASR,WASRLower95pcConfidenceInterval,WASRLower95pcConfidenceIntervalQF,WASRUpper95pcConfidenceInterval,WASRUpper95pcConfidenceIntervalQF,StandardisedMortalityRatio,SMRLower95pcConfidenceInterval,SMRUpper95pcConfidenceInterval
53,S08000015,C03-C06,Mouth (IARC definition),Male, ,2014-2018,0,0,0,0,0,0,0,0,0,2,1,1,4,4,0,3,2,2,0,19,0,0,0,0,0,0,0,0,0,3.121683212,1.444731786,1.519156564,6.689186929,6.699157581,0,8.720676725,8.881783462,18.24817518,0,2.140256651,1.288574315,3.342275878,2.032793392, ,z, ,z,0.984687809, ,z, ,z,122.9523089,74.02532176,192.0052608
54,S08000015,C03-C06,Mouth (IARC definition),Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,2,1,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4.604687572,1.546910047,5.498432947,4.787208579,3.213780692,16.31232668,0,1.347672569,0.717578885,2.304561137,1.152800715, ,z, ,z,0.455086142, ,z, ,z,130.1743651,69.31236697,222.6021288
55,S08000015,C01-C06,Oral cavity,All,d,2014-2018,0,0,0,0,0,0,0,0,0,2,2,4,11,14,12,10,7,7,3,72,0,0,0,0,0,0,0,0,0,1.463518151,1.374400418,2.923784254,8.803591865,11.25818229,11.68474556,13.12697725,13.05142261,23.8492726,18.89882827,3.886912442,3.0412696,4.894922939,3.593040181,2.798215695, ,4.48571547, ,1.535558639,1.173122603, ,1.94603871, ,126.0638704,98.63721464,158.7565813
56,S08000015,C01-C06,Oral cavity,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,2,2,2,6,11,6,4,3,4,1,41,0,0,0,0,0,0,0,0,0,3.121683212,2.889463571,3.038313129,10.03378039,18.42268335,12.46442446,11.62756897,13.32267519,36.49635036,21.69197397,4.618448562,3.314278426,6.265446972,4.419300892,3.14888954, ,5.901648659, ,2.000081157,1.402718644, ,2.701751623, ,115.1589182,82.64002791,156.2260758
57,S08000015,C01-C06,Oral cavity,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,2,5,3,6,6,4,3,2,31,0,0,0,0,0,0,0,0,0,0,0,2.817576039,7.674479287,4.640730142,10.99686589,14.36162574,12.85512277,16.31232668,17.75568182,3.213680743,2.183540147,4.56156329,2.766779469,1.878463726, ,3.824372004, ,1.071036122,0.694111149, ,1.528404, ,144.1127744,97.91763832,204.5565798
58,S08000015,C07-C08,Salivary glands,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.608311755,0,2.62539545,1.864488944,0,18.89882827,0.43187916,0.186454768,0.850974115,0.386802108, ,z, ,z,0.113139239, ,z, ,z,85.71135848,37.00408098,168.8855453
59,S08000015,C07-C08,Salivary glands,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34957879,0,2.906892242,4.440891731,0,0,0.450580347,0.12276798,1.153664646,0.411524816, ,z, ,z,0.151760745, ,z, ,z,72.52686786,19.76113048,185.6975871
60,S08000015,C07-C08,Salivary glands,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.393604289,0,0,26.63352273,0.414668483,0.112983205,1.06171601,0.362079399, ,z, ,z,0.074517732, ,z, ,z,104.754421,28.54205406,268.212923
61,S08000015,C73,Thyroid,All,d,2014-2018,0,0,0,0,0,0,0,0,1,0,0,0,2,1,5,1,1,3,2,16,0,0,0,0,0,0,0,0,0.899701299,0,0,0,1.600653066,0.804155878,4.868643985,1.312697725,1.864488944,10.22111683,12.59921885,0.86375832,0.493712512,1.402689398,0.744778517, ,z, ,z,0.299404001, ,z, ,z,123.8600573,70.79672466,201.1409732
62,S08000015,C73,Thyroid,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1.672296732,0,6.232212228,0,0,0,0,0.450580347,0.12276798,1.153664646,0.411948415, ,z, ,z,0.191536114, ,z, ,z,86.5005437,23.56848684,221.4757472
63,S08000015,C73,Thyroid,Female, ,2014-2018,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,3,2,12,0,0,0,0,0,0,0,0,1.697475853,0,0,0,1.534895857,1.546910047,3.665621964,2.393604289,3.213780692,16.31232668,17.75568182,1.244005449,0.642795768,2.173027168,1.077608619, ,z, ,z,0.407271888, ,z, ,z,144.6906478,74.76376912,252.7454434
64,S08000015,C01-C02,Tongue,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,1,3,4,9,9,5,4,2,3,40,0,0,0,0,0,0,0,0,0,0,0.687200209,2.19283819,3.201306133,7.237402898,8.763559173,6.563488625,7.457955774,6.814077885,18.89882827,2.159395801,1.542704019,2.940484189,2.000243127,1.416345022, ,2.68334551, ,0.815671664,0.567929354, ,1.107554907, ,126.2859293,90.22051939,171.9655925
65,S08000015,C01-C02,Tongue,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,1,2,7,6,1,1,2,1,22,0,0,0,0,0,0,0,0,0,0,1.444731786,1.519156564,3.344593465,11.72352577,12.46442446,2.906892242,4.440891731,18.24817518,21.69197397,2.478191911,1.553069677,3.752012335,2.3865075,1.472335974, ,3.517881048, ,1.015393347,0.624366546, ,1.499963625, ,109.1820728,68.42382376,165.3029704
66,S08000015,C01-C02,Tongue,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,4,3,0,2,18,0,0,0,0,0,0,0,0,0,0,0,2.817576039,3.069791715,3.093820094,5.498432947,9.574417157,9.641342075,0,17.75568182,1.866008173,1.105914705,2.949097398,1.613978754, ,z, ,z,0.61594998, ,z, ,z,156.1913455,92.56889022,246.849664
67,S08000015,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,All,d,2014-2018,0,0,0,0,0,0,0,0,0,2,4,6,10,8,10,2,1,2,1,46,0,0,0,0,0,0,0,0,0,1.463518151,2.748800836,4.385676381,8.003265332,6.433247021,9.737287971,2.62539545,1.864488944,6.814077885,6.299609424,2.483305171,1.818091494,3.312381096,2.259368672,1.650960662, ,2.961736899, ,1.196029004,0.861707903, ,1.584302302, ,111.1018168,81.34049349,148.1942542
68,S08000015,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,2,0,4,5,7,5,1,1,2,0,27,0,0,0,0,0,0,0,0,0,3.121683212,0,6.076626257,8.361483662,11.72352577,10.38702038,2.906892242,4.440891731,18.24817518,0,3.041417346,2.004313195,4.425102557,2.780353098,1.827049083, ,3.930608693, ,1.439771027,0.927780015, ,2.062461785, ,90.46579556,59.61752931,131.6229829
69,S08000015,"C01, C02.4, C05.1, C05.2, C09, C10",Oropharyngeal cancers,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,4,2,5,1,5,1,0,0,1,19,0,0,0,0,0,0,0,0,0,0,5.24239525,2.817576039,7.674479287,1.546910047,9.164054911,2.393604289,0,0,8.877840909,1.969675294,1.185873195,3.075891959,1.738384246, ,z, ,z,0.952286981, ,z, ,z,164.389311,98.97310384,256.7142723
70,S08000015,C81,Hodgkin lymphoma,All,d,2014-2018,0,0,0,0,0,0,1,0,0,0,1,2,0,2,1,3,3,0,0,13,0,0,0,0,0,0,1.029081853,0,0,0,0.687200209,1.461892127,0,1.608311755,0.973728797,3.938093175,5.593466831,0,0,0.701803635,0.373680879,1.20010559,0.637753976, ,z, ,z,0.289506049, ,z, ,z,105.9783609,56.42901378,181.2262247
71,S08000015,C81,Hodgkin lymphoma,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1.444731786,3.038313129,0,1.674789395,2.077404076,5.813784483,0,0,0,0.788515608,0.31702417,1.624643519,0.727156578, ,z, ,z,0.343698723, ,z, ,z,107.4200743,43.18844114,221.3264083
72,S08000015,C81,Hodgkin lymphoma,Female, ,2014-2018,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,6,0,0,0,0,0,0,1.946055346,0,0,0,0,0,0,1.546910047,0,2.393604289,9.641342075,0,0,0.622002724,0.228264037,1.35383807,0.548351374, ,z, ,z,0.235313375, ,z, ,z,104.3445194,38.29259963,227.1140902
73,S08000015,C64-C65,Kidney,All,d,2014-2018,0,0,0,0,1,0,0,1,2,8,7,9,8,19,19,36,21,13,8,152,0,0,0,0,0.941105611,0,0,1.027158059,1.799402598,5.854072605,4.810401462,6.578514571,6.402612266,15.27896167,18.50084714,47.2571181,39.15426782,44.29150625,50.39687539,8.205704044,6.953069555,9.618825524,8.032613723,6.777939936, ,9.392257659, ,3.201332371,2.641848348, ,3.813751959, ,98.97599956,83.86690593,116.0208637
74,S08000015,C64-C65,Kidney,Male, ,2014-2018,0,0,0,0,0,0,0,1,2,6,3,7,4,14,11,21,14,9,4,96,0,0,0,0,0,0,0,2.185075931,3.828703792,9.365049635,4.334195357,10.63409595,6.689186929,23.44705153,22.85144483,61.04473707,62.17248423,82.11678832,86.76789588,10.81392834,8.759316674,13.20565737,11.00017163,8.8633818, ,13.36425078, ,4.331590572,3.410873437, ,5.360654854, ,102.2847164,82.85094867,124.9071454
75,S08000015,C64-C65,Kidney,Female, ,2014-2018,0,0,0,0,1,0,0,0,0,2,4,2,4,5,8,15,7,4,4,56,0,0,0,0,1.920749861,0,0,0,0,2.755238397,5.24239525,2.817576039,6.139583429,7.734550236,14.66248786,35.90406434,22.49646484,21.74976891,35.51136364,5.805358761,4.385305619,7.538741233,5.065055816,3.823176881, ,6.478916829, ,2.071074171,1.472509834, ,2.770133252, ,93.7757679,70.83720729,121.7756348
76,S08000015,C91-C95,Leukaemias,All,d,2014-2018,0,0,0,0,1,0,0,1,0,1,3,5,10,19,29,22,27,21,13,152,0,0,0,0,0.941105611,0,0,1.027158059,0,0.731759076,2.061600627,3.654730317,8.003265332,15.27896167,28.23813511,28.87934995,50.34120148,71.54781779,81.89492251,8.205704044,6.953069555,9.618825524,8.150907781,6.861162957, ,9.550090168, ,2.802234519,2.321213587, ,3.327877155, ,99.90383327,84.65310201,117.1084816
77,S08000015,C91-C95,Leukaemias,Male, ,2014-2018,0,0,0,0,1,0,0,1,0,1,2,2,6,12,19,16,18,10,8,96,0,0,0,0,1.845188671,0,0,2.185075931,0,1.560841606,2.889463571,3.038313129,10.03378039,20.09747274,39.47067744,46.51027586,79.93605116,91.24087591,173.5357918,10.81392834,8.759316674,13.20565737,11.41638342,9.173903851, ,13.90037738, ,3.874882493,3.055110024, ,4.790612791, ,106.9589722,86.63711087,130.6152117
78,S08000015,C91-C95,Leukaemias,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,3,4,7,10,6,9,11,5,56,0,0,0,0,0,0,0,0,0,0,1.310598813,4.226364059,6.139583429,10.82837033,18.32810982,14.36162574,28.92402622,59.8118645,44.38920455,5.805358761,4.385305619,7.538741233,4.885432144,3.688291013, ,6.248248677, ,1.729586545,1.257573987, ,2.275650113, ,89.75470422,67.799739,116.5539491
79,S08000015,C91.0,Acute lymphoblastic leukaemia,All,d,2014-2018,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,1,0,0,0,7,0,0,0,0,0.941105611,0,0,0,0,0,0,0.730946063,0,2.412467633,0.973728797,1.312697725,0,0,0,0.377894265,0.151933094,0.778606615,0.343339811, ,z, ,z,0.210500582, ,z, ,z,88.50692347,35.5843736,182.3580892
80,S08000015,C91.0,Acute lymphoblastic leukaemia,Male, ,2014-2018,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,5,0,0,0,0,1.845188671,0,0,0,0,0,0,1.519156564,0,3.34957879,0,2.906892242,0,0,0,0.563225434,0.182877765,1.314380281,0.50995902, ,z, ,z,0.337937642, ,z, ,z,106.3864399,34.54338744,248.2704618
81,S08000015,C91.0,Acute lymphoblastic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546910047,1.832810982,0,0,0,0,0.207334241,0.025109139,0.748962569,0.176720602, ,z, ,z,0.083063521, ,z, ,z,62.3220181,7.547485521,225.1285578
82,S08000015,C92.0,Acute myeloid leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,1,3,3,9,8,19,9,10,11,3,76,0,0,0,0,0,0,0,0,0,0.731759076,2.061600627,2.19283819,7.202938799,6.433247021,18.50084714,11.81427953,18.64488944,37.47742837,18.89882827,4.102852022,3.232580741,5.135331114,3.853871958,3.022486519, ,4.784739498, ,1.489779614,1.145669887, ,1.878389607, ,92.94248346,73.22810583,116.3313774
83,S08000015,C92.0,Acute myeloid leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,2,1,6,5,12,6,6,5,1,45,0,0,0,0,0,0,0,0,0,1.560841606,2.889463571,1.519156564,10.03378039,8.373946976,24.92884891,17.44135345,26.64535039,45.62043796,21.69197397,5.069028909,3.69738447,6.7827595,4.984317099,3.615426772, ,6.569565591, ,1.950355055,1.387515994, ,2.607524109, ,97.32332016,70.98829755,130.2262596
84,S08000015,C92.0,Acute myeloid leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,1,2,3,3,7,3,4,6,2,31,0,0,0,0,0,0,0,0,0,0,1.310598813,2.817576039,4.604687572,4.640730142,12.82967688,7.180812868,12.85512277,32.62465336,17.75568182,3.213680743,2.183540147,4.56156329,2.723426818,1.849007902, ,3.764479533, ,1.029204174,0.66424744, ,1.472791238, ,87.24193974,59.27666535,123.8329696
85,S08000015,C91.1,Chronic lymphocytic leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,8,9,7,6,38,0,0,0,0,0,0,0,0,0,0,0,0.730946063,0.800326533,4.020779388,0.973728797,10.5015818,16.78040049,23.8492726,37.79765655,2.051426011,1.45171114,2.815742477,2.258192053,1.562391756, ,3.080127174, ,0.58407632,0.40236963, ,0.79910909, ,114.9421604,81.33991373,157.7670955
86,S08000015,C91.1,Chronic lymphocytic leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,6,4,5,26,0,0,0,0,0,0,0,0,0,0,0,0,0,5.024368186,2.077404076,20.34824569,26.64535039,36.49635036,108.4598698,2.928772259,1.913171276,4.291329942,3.492317995,2.230150779, ,5.032991635, ,0.818005677,0.526106951, ,1.173293398, ,123.0502785,80.38052726,180.2971682
87,S08000015,C91.1,Chronic lymphocytic leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,3,3,1,12,0,0,0,0,0,0,0,0,0,0,0,1.40878802,1.534895857,3.093820094,0,2.393604289,9.641342075,16.31232668,8.877840909,1.244005449,0.642795768,2.173027168,1.024066111, ,z, ,z,0.350146964, ,z, ,z,100.5822737,51.97232855,175.6969903
88,S08000015,C92.1-C92.2,Chronic myeloid leukaemia,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.973728797,1.312697725,3.728977887,3.407038942,0,0.269924475,0.087643742,0.629913682,0.246537169, ,z, ,z,0.062875465, ,z, ,z,75.70797987,24.58217499,176.67717
89,S08000015,C92.1-C92.2,Chronic myeloid leukaemia,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.077404076,2.906892242,4.440891731,0,0,0.337935261,0.069690375,0.987590237,0.331168187, ,z, ,z,0.092821463, ,z, ,z,79.62316605,16.42021106,232.6926798
90,S08000015,C92.1-C92.2,Chronic myeloid leukaemia,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.213780692,5.437442227,0,0.207334241,0.025109139,0.748962569,0.161906151, ,z, ,z,0.032929467, ,z, ,z,70.50754313,8.538790577,254.6974887
91,S08000015,C22,Liver and intrahepatic bile ducts,All,d,2014-2018,0,0,0,0,0,1,0,0,0,2,4,16,15,32,40,38,34,18,9,209,0,0,0,0,0,0.986271106,0,0,0,1.463518151,2.748800836,11.69513702,12.004898,25.73298808,38.94915188,49.88251355,63.39262408,61.32670096,56.69648482,11.28284306,9.804943901,12.92061248,10.83258319,9.379403927, ,12.38889005, ,4.064727685,3.478223019, ,4.696257529, ,91.42761563,79.45184006,104.6988587
92,S08000015,C22,Liver and intrahepatic bile ducts,Male, ,2014-2018,0,0,0,0,0,1,0,0,0,1,2,15,10,27,28,26,20,8,6,144,0,0,0,0,0,2.014829142,0,0,0,1.560841606,2.889463571,22.78734846,16.72296732,45.21931367,58.16731412,75.57919828,88.81783462,72.99270073,130.1518438,16.22089251,13.67977944,19.09711729,15.9524175,13.39453901, ,18.73049894, ,6.149112017,5.10943141, ,7.283648116, ,99.9443837,84.28741665,117.6661282
93,S08000015,C22,Liver and intrahepatic bile ducts,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,1,2,1,5,5,12,12,14,10,3,65,0,0,0,0,0,0,0,0,0,1.377619199,2.621197625,1.40878802,7.674479287,7.734550236,21.99373179,28.72325147,44.99292968,54.37442227,26.63352273,6.738362847,5.200526186,8.588596598,5.712748871,4.406130847, ,7.186449158, ,1.980343352,1.469590186, ,2.566100194, ,76.90850734,59.35636228,98.02620598
94,S08000015,C33-C34,"Trachea, bronchus and lung",All,d,2014-2018,0,0,0,0,0,0,0,0,10,22,50,82,134,213,354,314,238,136,60,1613,0,0,0,0,0,0,0,0,8.997012992,16.09869966,34.36001045,59.93757721,107.2437555,171.2852019,344.6999942,412.1870857,443.7483686,463.3572962,377.9765655,87.07763568,82.87949938,91.43333335,80.87377171,76.9046519, ,84.94135475, ,30.77435539,29.14512541, ,32.44727152, ,100.5958691,95.74599964,105.6277604
95,S08000015,C33-C34,"Trachea, bronchus and lung",Male, ,2014-2018,0,0,0,0,0,0,0,0,6,14,27,37,58,98,185,161,130,61,23,800,0,0,0,0,0,0,0,0,11.48611138,21.85178248,39.00775821,56.20879288,96.99321048,164.1293607,384.319754,468.0096509,577.315925,556.5693431,498.9154013,90.1160695,83.97882645,96.5832248,89.27144067,83.08320283, ,95.67879809, ,32.9531889,30.52591636, ,35.47199839, ,97.72858496,91.072901,104.7420504
96,S08000015,C33-C34,"Trachea, bronchus and lung",Female, ,2014-2018,0,0,0,0,0,0,0,0,4,8,23,45,76,115,169,153,108,75,37,813,0,0,0,0,0,0,0,0,6.789903414,11.02095359,30.14377269,63.39546089,116.6520852,177.8946554,309.745056,366.2214563,347.0883147,407.808167,328.4801136,84.28136915,78.58676233,90.27956524,72.47610275,67.5689737, ,77.55280307, ,28.59552189,26.44892298, ,30.8246837, ,103.5864214,96.58743758,110.9585331
97,S08000015,C45,Mesothelioma,All,d,2014-2018,0,0,0,0,0,0,0,0,1,1,1,2,1,8,4,20,7,3,1,49,0,0,0,0,0,0,0,0,0.899701299,0.731759076,0.687200209,1.461892127,0.800326533,6.433247021,3.894915188,26.2539545,13.05142261,10.22111683,6.299609424,2.645259856,1.956977804,3.497173815,2.68101998,1.971986022, ,3.497263679, ,0.930522657,0.66238471, ,1.243521143, ,76.39838243,56.5199439,101.0027132
98,S08000015,C45,Mesothelioma,Male, ,2014-2018,0,0,0,0,0,0,0,0,1,1,1,2,1,7,3,16,5,3,1,41,0,0,0,0,0,0,0,0,1.914351896,1.560841606,1.444731786,3.038313129,1.672296732,11.72352577,6.232212228,46.51027586,22.20445866,27.37226277,21.69197397,4.618448562,3.314278426,6.265446972,4.641653638,3.311552934, ,6.19281273, ,1.650099815,1.137286961, ,2.256845956, ,75.72075435,54.33852064,102.7237534
99,S08000015,C45,Mesothelioma,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1.546910047,1.832810982,9.574417157,6.427561383,0,0,0.829336966,0.358048837,1.63412444,0.720386323, ,z, ,z,0.2109455, ,z, ,z,80.07073303,34.56885927,157.7712645
100,S08000015,C60,Penis,Male, ,2014-2018,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,5,3,1,0,13,0,0,0,0,0,0,0,2.185075931,0,0,0,0,1.672296732,3.34957879,0,14.53446121,13.32267519,9.124087591,0,1.464386129,0.77972394,2.504144879,1.488826595, ,z, ,z,0.542554815, ,z, ,z,195.8895086,104.3029132,334.9770255
101,S08000015,C61,Prostate,Male, ,2014-2018,0,0,0,0,0,0,0,0,1,0,1,6,12,35,43,61,85,63,42,349,0,0,0,0,0,0,0,0,1.914351896,0,1.444731786,9.114939386,20.06756079,58.61762883,89.32837526,177.3204267,377.4757971,574.8175182,911.0629067,39.31313532,35.2963251,43.66183723,43.98465275,39.31529562, ,48.91223653, ,11.93194631,10.64145784, ,13.29522393, ,93.14179201,83.62505165,103.4448596
102,S08000015,C62,Testis,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.906892242,0,0,0,0.112645087,0.002851927,0.627618254,0.11627569, ,z, ,z,0.029068922, ,z, ,z,35.88941412,0.908641295,199.963017
103,S08000015,C90,Multiple myeloma and malignant plasma cell neoplasms,All,d,2014-2018,0,0,0,0,0,0,0,0,0,0,2,6,6,8,17,14,16,12,5,86,0,0,0,0,0,0,0,0,0,0,1.374400418,4.385676381,4.801959199,6.433247021,16.55338955,18.37776815,29.8318231,40.88446731,31.49804712,4.642700972,3.713561505,5.733697932,4.460312663,3.546434238, ,5.477375905, ,1.527783785,1.197146946, ,1.89812789, ,87.99358584,70.38351059,108.6713627
104,S08000015,C90,Multiple myeloma and malignant plasma cell neoplasms,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,0,0,2,5,5,6,6,10,9,2,45,0,0,0,0,0,0,0,0,0,0,0,3.038313129,8.361483662,8.373946976,12.46442446,17.44135345,44.40891731,82.11678832,43.38394794,5.069028909,3.69738447,6.7827595,5.256436054,3.802552045, ,6.942037144, ,1.706200308,1.214972676, ,2.279527267, ,81.26137422,59.27260397,108.7341122
105,S08000015,C90,Multiple myeloma and malignant plasma cell neoplasms,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,2,4,1,3,11,8,6,3,3,41,0,0,0,0,0,0,0,0,0,0,2.621197625,5.635152079,1.534895857,4.640730142,20.1609208,19.14883431,19.28268415,16.31232668,26.63352273,4.25035195,3.050125942,5.766082354,3.664189272,2.627829852, ,4.870136782, ,1.349367262,0.932426933, ,1.842149631, ,96.79506065,69.4618067,131.3134295
106,S08000015,C82-C86,Non-Hodgkin lymphoma,All,d,2014-2018,0,0,0,0,0,0,0,0,0,2,3,9,10,23,33,31,27,10,16,164,0,0,0,0,0,0,0,0,0,1.463518151,2.061600627,6.578514571,8.003265332,18.49558518,32.1330503,40.69362948,50.34120148,34.07038942,100.7937508,8.853522784,7.550346989,10.31702962,8.611247802,7.296713456, ,10.03304861, ,2.985620938,2.50752452, ,3.504817464, ,101.1895244,86.29514369,117.9163759
107,S08000015,C82-C86,Non-Hodgkin lymphoma,Male, ,2014-2018,0,0,0,0,0,0,0,0,0,1,3,6,7,12,12,20,18,3,9,91,0,0,0,0,0,0,0,0,0,1.560841606,4.334195357,9.114939386,11.70607713,20.09747274,24.92884891,58.13784483,79.93605116,27.37226277,195.2277657,10.25070291,8.253226549,12.58559167,10.74606839,8.571414373, ,13.16287031, ,3.611117244,2.854698328, ,4.455092929, ,107.7779073,86.77604788,132.3273872
108,S08000015,C82-C86,Non-Hodgkin lymphoma,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,1,0,3,3,11,21,11,9,7,7,73,0,0,0,0,0,0,0,0,0,1.377619199,0,4.226364059,4.604687572,17.01601052,38.48903063,26.32964718,28.92402622,38.06209559,62.14488636,7.567699813,5.931868613,9.515246342,6.476427212,5.074230589, ,8.047094931, ,2.360124632,1.802865885, ,2.991284127, ,94.02463829,73.70030716,118.2218663
109,S08000015,C15,Oesophagus,All,d,2014-2018,0,0,0,0,1,0,0,0,2,3,10,21,37,44,48,47,56,22,12,303,0,0,0,0,0.941105611,0,0,0,1.799402598,2.195277227,6.872002089,15.34986733,29.61208173,35.38285861,46.73898226,61.69679308,104.4113808,74.95485673,75.59531309,16.35742319,14.56727936,18.30682921,15.2891075,13.59060858, ,17.0861664, ,6.139095074,5.393499145, ,6.932260292, ,91.90942275,81.85092611,102.862785
110,S08000015,C15,Oesophagus,Male, ,2014-2018,0,0,0,0,1,0,0,0,2,3,8,13,25,30,33,30,28,14,3,190,0,0,0,0,1.845188671,0,0,0,3.828703792,4.682524817,11.55785428,19.74903534,41.80741831,50.24368186,68.5543345,87.20676725,124.3449685,127.7372263,65.07592191,21.40256651,18.46737539,24.67170798,20.66251126,17.79150429, ,23.7451199, ,8.616550975,7.331217238, ,10.00417528, ,86.73388782,74.8390276,99.98208166
111,S08000015,C15,Oesophagus,Female, ,2014-2018,0,0,0,0,0,0,0,0,0,0,2,8,12,14,15,17,28,8,9,113,0,0,0,0,0,0,0,0,0,0,2.621197625,11.27030416,18.41875029,21.65674066,27.49216473,40.69127292,89.98585936,43.49953782,79.90056818,11.71438464,9.654310941,14.08392115,9.915703744,8.168479471, ,11.82974229, ,3.661639173,2.939046713, ,4.462461475, ,102.1593218,84.1937403,122.8236802
112,S08000015,C25,Pancreas,All,d,2014-2018,0,0,0,1,0,0,0,1,0,0,7,13,24,34,53,57,54,31,13,288,0,0,0,0.97374776,0,0,0,1.027158059,0,0,4.810401462,9.502298825,19.2078368,27.34129984,51.60762624,74.82377033,100.682403,105.6182072,81.89492251,15.54764977,13.80368664,17.45095183,14.45745849,12.80133169, ,16.21286656, ,5.208692436,4.551706339, ,5.909323093, ,96.80850661,85.94960073,108.6595473
